product_name,product_category,product_vendor,product_manufacturing_date,quantity,order_time,cust_name
Product_1753223080,Electronics,Vendor E,2025-07-22 17:24:40.662726,,,
Product_1753223085,Clothing,Vendor C,2025-07-22 17:24:45.673528,,,
Product_1753223090,Books,Vendor B,2025-07-22 17:24:50.679233,,,
Product_1753223095,Electronics,Vendor B,2025-07-22 17:24:55.684423,,,
Product_1753223100,Books,Vendor B,2025-07-22 17:25:00.692130,,,
Product_1753223105,Clothing,Vendor B,2025-07-22 17:25:05.698738,,,
Product_1753223110,Toys,Vendor B,2025-07-22 17:25:10.704026,,,
Product_1753223115,Books,Vendor B,2025-07-22 17:25:15.709045,,,
Product_1753223120,Electronics,Vendor E,2025-07-22 17:25:20.714979,,,
Product_1753223125,Grocery,Vendor B,2025-07-22 17:25:25.719850,,,
Product_1753223130,Grocery,Vendor C,2025-07-22 17:25:30.727232,,,
Product_1753223135,Grocery,Vendor E,2025-07-22 17:25:35.747848,,,
Product_1753223140,Clothing,Vendor E,2025-07-22 17:25:40.797051,,,
Product_1753223145,Grocery,Vendor E,2025-07-22 17:25:45.803191,,,
Product_1753223150,Grocery,Vendor A,2025-07-22 17:25:50.808492,,,
Product_1753223155,Grocery,Vendor A,2025-07-22 17:25:55.813025,,,
Product_1753223160,Grocery,Vendor D,2025-07-22 17:26:00.824638,,,
Product_1753223165,Toys,Vendor E,2025-07-22 17:26:05.830832,,,
Product_1753223170,Grocery,Vendor E,2025-07-22 17:26:10.835981,,,
Product_1753223175,Clothing,Vendor C,2025-07-22 17:26:15.843358,,,
Product_1753223180,Toys,Vendor E,2025-07-22 17:26:20.849120,,,
Product_1753223185,Grocery,Vendor D,2025-07-22 17:26:25.853770,,,
Product_1753223190,Toys,Vendor D,2025-07-22 17:26:30.860262,,,
Product_1753223195,Books,Vendor A,2025-07-22 17:26:35.865962,,,
Product_1753223200,Grocery,Vendor B,2025-07-22 17:26:40.871516,,,
Product_1753223205,Toys,Vendor B,2025-07-22 17:26:45.876960,,,
Product_1753223210,Clothing,Vendor B,2025-07-22 17:26:50.883473,,,
Product_1753223215,Books,Vendor C,2025-07-22 17:26:55.889716,,,
Product_1753223220,Toys,Vendor C,2025-07-22 17:27:00.901348,,,
Product_1753223225,Grocery,Vendor D,2025-07-22 17:27:05.906221,,,
Product_1753223230,Grocery,Vendor C,2025-07-22 17:27:10.911973,,,
Product_1753223235,Books,Vendor D,2025-07-22 17:27:15.923556,,,
Product_1753223240,Grocery,Vendor A,2025-07-22 17:27:20.930226,,,
Product_1753223245,Books,Vendor B,2025-07-22 17:27:25.936360,,,
Product_1753223250,Toys,Vendor C,2025-07-22 17:27:30.941519,,,
Product_1753223255,Grocery,Vendor D,2025-07-22 17:27:35.952059,,,
Product_1753223260,Toys,Vendor C,2025-07-22 17:27:40.969680,,,
Product_1753223265,Clothing,Vendor E,2025-07-22 17:27:45.984909,,,
Product_1753223270,Toys,Vendor E,2025-07-22 17:27:50.993482,,,
Product_1753223276,Clothing,Vendor D,2025-07-22 17:27:56.004652,,,
Product_1753223281,Grocery,Vendor E,2025-07-22 17:28:01.012276,,,
Product_1753223286,Toys,Vendor E,2025-07-22 17:28:06.023432,,,
Product_1753223291,Grocery,Vendor D,2025-07-22 17:28:11.028782,,,
Product_1753223296,Books,Vendor E,2025-07-22 17:28:16.039747,,,
Product_1753223301,Clothing,Vendor C,2025-07-22 17:28:21.050474,,,
Product_1753223306,Grocery,Vendor B,2025-07-22 17:28:26.057294,,,
Product_1753223311,Grocery,Vendor C,2025-07-22 17:28:31.068744,,,
Product_1753223316,Clothing,Vendor A,2025-07-22 17:28:36.078635,,,
Product_1753223321,Toys,Vendor B,2025-07-22 17:28:41.084135,,,
Product_1753223326,Clothing,Vendor C,2025-07-22 17:28:46.093417,,,
Product_1753223331,Clothing,Vendor B,2025-07-22 17:28:51.102845,,,
Product_1753223336,Books,Vendor B,2025-07-22 17:28:56.108376,,,
Product_1753223341,Toys,Vendor D,2025-07-22 17:29:01.114652,,,
Product_1753223346,Clothing,Vendor B,2025-07-22 17:29:06.124505,,,
Product_1753223351,Electronics,Vendor E,2025-07-22 17:29:11.129381,,,
Product_1753223356,Toys,Vendor E,2025-07-22 17:29:16.138629,,,
Product_1753223361,Books,Vendor A,2025-07-22 17:29:21.150178,,,
Product_1753223366,Grocery,Vendor A,2025-07-22 17:29:26.156863,,,
Product_1753223371,Books,Vendor D,2025-07-22 17:29:31.166171,,,
Product_1753223376,Clothing,Vendor C,2025-07-22 17:29:36.171272,,,
Product_1753223381,Electronics,Vendor C,2025-07-22 17:29:41.176243,,,
Product_1753223386,Toys,Vendor A,2025-07-22 17:29:46.185125,,,
Product_1753223391,Toys,Vendor D,2025-07-22 17:29:51.196073,,,
Product_1753223396,Grocery,Vendor C,2025-07-22 17:29:56.214071,,,
Product_1753223401,Electronics,Vendor C,2025-07-22 17:30:01.219563,,,
Product_1753223406,Toys,Vendor A,2025-07-22 17:30:06.226402,,,
Product_1753223411,Clothing,Vendor E,2025-07-22 17:30:11.232331,,,
Product_1753223416,Toys,Vendor E,2025-07-22 17:30:16.238727,,,
Product_1753223421,Books,Vendor D,2025-07-22 17:30:21.244658,,,
Product_1753223426,Electronics,Vendor E,2025-07-22 17:30:26.249488,,,
Product_1753223431,Books,Vendor E,2025-07-22 17:30:31.254105,,,
Product_1753223436,Toys,Vendor A,2025-07-22 17:30:36.259564,,,
Product_1753223441,Toys,Vendor B,2025-07-22 17:30:41.265752,,,
Product_1753223446,Clothing,Vendor A,2025-07-22 17:30:46.270700,,,
Product_1753223451,Books,Vendor C,2025-07-22 17:30:51.280819,,,
Product_1753223456,Toys,Vendor E,2025-07-22 17:30:56.285870,,,
Product_1753223461,Grocery,Vendor D,2025-07-22 17:31:01.291010,,,
Product_1753223466,Books,Vendor D,2025-07-22 17:31:06.297578,,,
Product_1753223471,Grocery,Vendor D,2025-07-22 17:31:11.308727,,,
Product_1753223476,Toys,Vendor A,2025-07-22 17:31:16.314813,,,
Product_1753223481,Toys,Vendor D,2025-07-22 17:31:21.321997,,,
Product_1753223486,Books,Vendor A,2025-07-22 17:31:26.327498,,,
Product_1753223491,Toys,Vendor A,2025-07-22 17:31:31.332616,,,
Product_1753223496,Toys,Vendor A,2025-07-22 17:31:36.338906,,,
Product_1753223501,Clothing,Vendor B,2025-07-22 17:31:41.344897,,,
Product_1753223506,Clothing,Vendor A,2025-07-22 17:31:46.353198,,,
Product_1753223511,Books,Vendor D,2025-07-22 17:31:51.359682,,,
Product_1753223517,Books,Vendor A,2025-07-22 17:31:57.317698,,,
Product_1753223522,Clothing,Vendor E,2025-07-22 17:32:02.323438,,,
Product_1753223527,Clothing,Vendor B,2025-07-22 17:32:07.334267,,,
Product_1753223532,Grocery,Vendor D,2025-07-22 17:32:12.456170,,,
Product_1753223537,Books,Vendor B,2025-07-22 17:32:17.467012,,,
Product_1753223542,Clothing,Vendor B,2025-07-22 17:32:22.476591,,,
Product_1753223547,Books,Vendor C,2025-07-22 17:32:27.481209,,,
Product_1753223552,Toys,Vendor B,2025-07-22 17:32:32.492069,,,
Product_1753223557,Toys,Vendor D,2025-07-22 17:32:37.501909,,,
Product_1753223562,Clothing,Vendor A,2025-07-22 17:32:42.510347,,,
Product_1753223567,Clothing,Vendor A,2025-07-22 17:32:47.516979,,,
Product_1753223572,Clothing,Vendor E,2025-07-22 17:32:52.526361,,,
Product_1753223577,Books,Vendor C,2025-07-22 17:32:57.535693,,,
Product_1753223582,Clothing,Vendor C,2025-07-22 17:33:02.547157,,,
Product_1753223587,Books,Vendor E,2025-07-22 17:33:07.557094,,,
Product_1753223592,Electronics,Vendor D,2025-07-22 17:33:12.566456,,,
Product_1753223597,Books,Vendor C,2025-07-22 17:33:17.577667,,,
Product_1753223602,Books,Vendor A,2025-07-22 17:33:22.590612,,,
Product_1753223607,Grocery,Vendor D,2025-07-22 17:33:27.596418,,,
Product_1753223612,Books,Vendor E,2025-07-22 17:33:32.608068,,,
Product_1753223617,Clothing,Vendor C,2025-07-22 17:33:37.616864,,,
Product_1753223622,Clothing,Vendor D,2025-07-22 17:33:42.626122,,,
Product_1753223627,Grocery,Vendor E,2025-07-22 17:33:47.632089,,,
Product_1753223632,Grocery,Vendor E,2025-07-22 17:33:52.639074,,,
Product_1753223637,Grocery,Vendor C,2025-07-22 17:33:57.649597,,,
Product_1753223642,Books,Vendor E,2025-07-22 17:34:02.658987,,,
Product_1753223647,Electronics,Vendor D,2025-07-22 17:34:07.668633,,,
Product_1753223652,Clothing,Vendor D,2025-07-22 17:34:12.678451,,,
Product_1753223657,Toys,Vendor D,2025-07-22 17:34:17.688763,,,
Product_1753223662,Clothing,Vendor D,2025-07-22 17:34:22.698086,,,
Product_1753223667,Grocery,Vendor C,2025-07-22 17:34:27.703897,,,
Product_1753223672,Books,Vendor A,2025-07-22 17:34:32.710129,,,
Product_1753223677,Electronics,Vendor C,2025-07-22 17:34:37.720346,,,
Product_1753223682,Toys,Vendor E,2025-07-22 17:34:42.729506,,,
Product_1753223687,Books,Vendor C,2025-07-22 17:34:47.733893,,,
Product_1753223692,Toys,Vendor D,2025-07-22 17:34:52.745043,,,
Product_1753223697,Clothing,Vendor A,2025-07-22 17:34:57.756367,,,
Product_1753223702,Books,Vendor C,2025-07-22 17:35:02.762078,,,
Product_1753223707,Toys,Vendor E,2025-07-22 17:35:07.767672,,,
Product_1753223712,Clothing,Vendor A,2025-07-22 17:35:12.779386,,,
Product_1753223717,Grocery,Vendor D,2025-07-22 17:35:17.785462,,,
Product_1753223722,Toys,Vendor A,2025-07-22 17:35:22.791100,,,
Product_1753223727,Grocery,Vendor C,2025-07-22 17:35:27.803104,,,
Product_1753223732,Clothing,Vendor D,2025-07-22 17:35:32.808717,,,
Product_1753223737,Electronics,Vendor C,2025-07-22 17:35:37.813641,,,
Product_1753223742,Toys,Vendor B,2025-07-22 17:35:42.824977,,,
Product_1753223747,Electronics,Vendor B,2025-07-22 17:35:47.833112,,,
Product_1753223752,Grocery,Vendor C,2025-07-22 17:35:52.837891,,,
Product_1753223757,Electronics,Vendor B,2025-07-22 17:35:57.881677,,,
Product_1753223762,Toys,Vendor C,2025-07-22 17:36:02.890402,,,
Product_1753223767,Toys,Vendor E,2025-07-22 17:36:07.902330,,,
Product_1753223772,Electronics,Vendor D,2025-07-22 17:36:12.908360,,,
Product_1753223777,Books,Vendor A,2025-07-22 17:36:17.914827,,,
Product_1753223782,Toys,Vendor E,2025-07-22 17:36:22.924385,,,
Product_1753223787,Electronics,Vendor B,2025-07-22 17:36:27.933046,,,
Product_1753223792,Clothing,Vendor D,2025-07-22 17:36:32.942043,,,
Product_1753223797,Toys,Vendor A,2025-07-22 17:36:37.949014,,,
Product_1753223802,Books,Vendor A,2025-07-22 17:36:42.958262,,,
Product_1753223807,Toys,Vendor C,2025-07-22 17:36:47.968203,,,
Product_1753223812,Grocery,Vendor D,2025-07-22 17:36:52.978291,,,
Product_1753223817,Clothing,Vendor A,2025-07-22 17:36:57.988105,,,
Product_1753223822,Books,Vendor A,2025-07-22 17:37:02.993610,,,
Product_1753223828,Books,Vendor D,2025-07-22 17:37:08.002779,,,
Product_1753223833,Grocery,Vendor C,2025-07-22 17:37:13.009447,,,
Product_1753223838,Grocery,Vendor A,2025-07-22 17:37:18.015473,,,
Product_1753223843,Toys,Vendor E,2025-07-22 17:37:23.027972,,,
Product_1753223848,Clothing,Vendor A,2025-07-22 17:37:28.037356,,,
Product_1753223853,Grocery,Vendor C,2025-07-22 17:37:33.046068,,,
Product_1753223858,Toys,Vendor C,2025-07-22 17:37:38.051320,,,
Product_1753223863,Clothing,Vendor C,2025-07-22 17:37:43.061121,,,
Product_1753223868,Clothing,Vendor D,2025-07-22 17:37:48.065846,,,
Product_1753223873,Electronics,Vendor C,2025-07-22 17:37:53.076544,,,
Product_1753223878,Toys,Vendor D,2025-07-22 17:37:58.086906,,,
Product_1753223883,Grocery,Vendor E,2025-07-22 17:38:03.097316,,,
Product_1753223888,Toys,Vendor E,2025-07-22 17:38:08.101853,,,
Product_1753223893,Grocery,Vendor B,2025-07-22 17:38:13.111123,,,
Product_1753223898,Electronics,Vendor B,2025-07-22 17:38:18.120923,,,
Product_1753223903,Grocery,Vendor A,2025-07-22 17:38:23.126035,,,
Product_1753223908,Grocery,Vendor C,2025-07-22 17:38:28.137692,,,
Product_1753223913,Clothing,Vendor C,2025-07-22 17:38:33.148794,,,
Product_1753223918,Grocery,Vendor D,2025-07-22 17:38:38.154493,,,
Product_1753223923,Electronics,Vendor B,2025-07-22 17:38:43.164415,,,
Product_1753223928,Clothing,Vendor B,2025-07-22 17:38:48.169643,,,
Product_1753223933,Toys,Vendor C,2025-07-22 17:38:53.175150,,,
Product_1753223938,Toys,Vendor E,2025-07-22 17:38:58.181270,,,
Product_1753223943,Books,Vendor B,2025-07-22 17:39:03.191130,,,
Product_1753223948,Clothing,Vendor D,2025-07-22 17:39:08.197222,,,
Product_1753223953,Books,Vendor D,2025-07-22 17:39:13.209736,,,
Product_1753223958,Grocery,Vendor C,2025-07-22 17:39:18.219653,,,
Product_1753223963,Books,Vendor E,2025-07-22 17:39:23.225841,,,
Product_1753223968,Electronics,Vendor E,2025-07-22 17:39:28.244634,,,
Product_1753223973,Books,Vendor C,2025-07-22 17:39:33.255012,,,
Product_1753223978,Books,Vendor E,2025-07-22 17:39:38.260391,,,
Product_1753223983,Electronics,Vendor E,2025-07-22 17:39:43.271145,,,
Product_1753223988,Grocery,Vendor C,2025-07-22 17:39:48.277346,,,
Product_1753223993,Clothing,Vendor C,2025-07-22 17:39:53.297835,,,
Product_1753223998,Toys,Vendor B,2025-07-22 17:39:58.309129,,,
Product_1753224003,Toys,Vendor B,2025-07-22 17:40:03.318415,,,
Product_1753224008,Electronics,Vendor D,2025-07-22 17:40:08.327946,,,
Product_1753224013,Clothing,Vendor C,2025-07-22 17:40:13.339341,,,
Product_1753224018,Toys,Vendor B,2025-07-22 17:40:18.344355,,,
Product_1753224023,Books,Vendor C,2025-07-22 17:40:23.353508,,,
Product_1753224028,Books,Vendor C,2025-07-22 17:40:28.365216,,,
Product_1753224033,Clothing,Vendor D,2025-07-22 17:40:33.375546,,,
Product_1753224038,Books,Vendor A,2025-07-22 17:40:38.385920,,,
Product_1753224043,Books,Vendor E,2025-07-22 17:40:43.398041,,,
Product_1753224048,Electronics,Vendor A,2025-07-22 17:40:48.408181,,,
Product_1753224053,Electronics,Vendor E,2025-07-22 17:40:53.413037,,,
Product_1753224058,Clothing,Vendor E,2025-07-22 17:40:58.418829,,,
Product_1753224063,Grocery,Vendor E,2025-07-22 17:41:03.429439,,,
Product_1753224068,Clothing,Vendor D,2025-07-22 17:41:08.440863,,,
Product_1753224073,Grocery,Vendor E,2025-07-22 17:41:13.447343,,,
Product_1753224078,Clothing,Vendor D,2025-07-22 17:41:18.453463,,,
Product_1753224083,Books,Vendor B,2025-07-22 17:41:23.462810,,,
Product_1753224088,Toys,Vendor E,2025-07-22 17:41:28.469147,,,
Product_1753224093,Electronics,Vendor B,2025-07-22 17:41:33.474104,,,
Product_1753224098,Clothing,Vendor C,2025-07-22 17:41:38.483274,,,
Product_1753224103,Electronics,Vendor B,2025-07-22 17:41:43.488857,,,
Product_1753224108,Electronics,Vendor A,2025-07-22 17:41:48.498363,,,
Product_1753224113,Books,Vendor A,2025-07-22 17:41:53.508636,,,
Product_1753224118,Toys,Vendor D,2025-07-22 17:41:58.523403,,,
Product_1753224123,Books,Vendor E,2025-07-22 17:42:03.533505,,,
Product_1753224128,Toys,Vendor D,2025-07-22 17:42:08.542135,,,
Product_1753224133,Toys,Vendor D,2025-07-22 17:42:13.547793,,,
Product_1753224138,Electronics,Vendor B,2025-07-22 17:42:18.553177,,,
Product_1753224143,Grocery,Vendor D,2025-07-22 17:42:23.558782,,,
Product_1753224148,Grocery,Vendor A,2025-07-22 17:42:28.571490,,,
Product_1753224153,Toys,Vendor D,2025-07-22 17:42:33.580528,,,
Product_1753224158,Clothing,Vendor A,2025-07-22 17:42:38.592210,,,
Product_1753224163,Toys,Vendor E,2025-07-22 17:42:43.597644,,,
Product_1753224168,Grocery,Vendor B,2025-07-22 17:42:48.602975,,,
Product_1753224173,Books,Vendor A,2025-07-22 17:42:53.614030,,,
Product_1753224178,Electronics,Vendor D,2025-07-22 17:42:58.735391,,,
Product_1753224183,Grocery,Vendor A,2025-07-22 17:43:03.843663,,,
Product_1753224188,Electronics,Vendor C,2025-07-22 17:43:08.854568,,,
Product_1753224193,Grocery,Vendor C,2025-07-22 17:43:13.864298,,,
Product_1753224198,Electronics,Vendor E,2025-07-22 17:43:18.874788,,,
Product_1753224203,Grocery,Vendor B,2025-07-22 17:43:23.879632,,,
Product_1753224208,Grocery,Vendor B,2025-07-22 17:43:28.902283,,,
Product_1753224213,Books,Vendor A,2025-07-22 17:43:33.907686,,,
Product_1753224218,Books,Vendor A,2025-07-22 17:43:38.916751,,,
Product_1753224223,Electronics,Vendor D,2025-07-22 17:43:43.929935,,,
Product_1753224228,Clothing,Vendor A,2025-07-22 17:43:48.934569,,,
Product_1753224233,Clothing,Vendor B,2025-07-22 17:43:53.945425,,,
Product_1753224238,Clothing,Vendor D,2025-07-22 17:43:58.951168,,,
Product_1753224243,Toys,Vendor E,2025-07-22 17:44:03.962299,,,
Product_1753224248,Books,Vendor E,2025-07-22 17:44:08.975081,,,
Product_1753224253,Clothing,Vendor B,2025-07-22 17:44:13.986876,,,
Product_1753224258,Electronics,Vendor B,2025-07-22 17:44:18.992518,,,
Product_1753224264,Electronics,Vendor A,2025-07-22 17:44:24.005950,,,
Product_1753224269,Electronics,Vendor D,2025-07-22 17:44:29.019220,,,
Product_1753224274,Electronics,Vendor C,2025-07-22 17:44:34.031135,,,
Product_1753224279,Clothing,Vendor A,2025-07-22 17:44:39.040860,,,
Product_1753224284,Toys,Vendor C,2025-07-22 17:44:44.051918,,,
Product_1753224289,Books,Vendor D,2025-07-22 17:44:49.063152,,,
Product_1753224294,Electronics,Vendor D,2025-07-22 17:44:54.071971,,,
Product_1753224299,Electronics,Vendor A,2025-07-22 17:44:59.078247,,,
Product_1753224304,Toys,Vendor B,2025-07-22 17:45:04.088150,,,
Product_1753224309,Electronics,Vendor B,2025-07-22 17:45:09.097426,,,
Product_1753224314,Electronics,Vendor B,2025-07-22 17:45:14.110468,,,
Product_1753224319,Clothing,Vendor C,2025-07-22 17:45:19.116497,,,
Product_1753224324,Electronics,Vendor C,2025-07-22 17:45:24.131187,,,
Product_1753224329,Books,Vendor D,2025-07-22 17:45:29.160561,,,
Product_1753224334,Electronics,Vendor D,2025-07-22 17:45:34.215302,,,
Product_1753224339,Books,Vendor A,2025-07-22 17:45:39.359899,,,
Product_1753224344,Books,Vendor C,2025-07-22 17:45:44.369826,,,
Product_1753224349,Clothing,Vendor D,2025-07-22 17:45:49.375646,,,
Product_1753224354,Clothing,Vendor C,2025-07-22 17:45:54.381822,,,
Product_1753224359,Clothing,Vendor B,2025-07-22 17:45:59.392501,,,
Product_1753224364,Electronics,Vendor A,2025-07-22 17:46:04.403820,,,
Product_1753224369,Books,Vendor C,2025-07-22 17:46:09.409765,,,
Product_1753224374,Clothing,Vendor A,2025-07-22 17:46:14.421410,,,
Product_1753224379,Books,Vendor A,2025-07-22 17:46:19.432756,,,
Product_1753224384,Clothing,Vendor A,2025-07-22 17:46:24.437471,,,
Product_1753224389,Toys,Vendor B,2025-07-22 17:46:29.448733,,,
Product_1753224394,Books,Vendor E,2025-07-22 17:46:34.459376,,,
Product_1753224399,Books,Vendor E,2025-07-22 17:46:39.464326,,,
Product_1753224404,Toys,Vendor C,2025-07-22 17:46:44.476283,,,
Product_1753224409,Books,Vendor C,2025-07-22 17:46:49.487240,,,
Product_1753224414,Clothing,Vendor B,2025-07-22 17:46:54.496258,,,
Product_1753224419,Electronics,Vendor B,2025-07-22 17:46:59.510789,,,
Product_1753224424,Electronics,Vendor D,2025-07-22 17:47:04.523287,,,
Product_1753224429,Electronics,Vendor C,2025-07-22 17:47:09.532899,,,
Product_1753224434,Grocery,Vendor A,2025-07-22 17:47:14.544590,,,
Product_1753224439,Clothing,Vendor B,2025-07-22 17:47:19.555671,,,
Product_1753224444,Books,Vendor C,2025-07-22 17:47:24.566205,,,
Product_1753224449,Clothing,Vendor A,2025-07-22 17:47:29.577335,,,
Product_1753224454,Clothing,Vendor A,2025-07-22 17:47:34.586641,,,
Product_1753224459,Books,Vendor B,2025-07-22 17:47:39.595870,,,
Product_1753224464,Books,Vendor E,2025-07-22 17:47:44.606428,,,
Product_1753224469,Toys,Vendor B,2025-07-22 17:47:49.617800,,,
Product_1753224474,Clothing,Vendor A,2025-07-22 17:47:54.629129,,,
Product_1753224479,Electronics,Vendor E,2025-07-22 17:47:59.638859,,,
Product_1753224484,Books,Vendor B,2025-07-22 17:48:04.650538,,,
Product_1753224489,Clothing,Vendor B,2025-07-22 17:48:09.664244,,,
Product_1753224494,Grocery,Vendor B,2025-07-22 17:48:14.668784,,,
Product_1753224499,Toys,Vendor A,2025-07-22 17:48:19.677969,,,
Product_1753224504,Books,Vendor D,2025-07-22 17:48:24.687449,,,
Product_1753224509,Electronics,Vendor B,2025-07-22 17:48:29.698578,,,
Product_1753224514,Clothing,Vendor C,2025-07-22 17:48:34.708496,,,
Product_1753224519,Books,Vendor D,2025-07-22 17:48:39.717414,,,
Product_1753224524,Books,Vendor B,2025-07-22 17:48:44.723206,,,
Product_1753224529,Books,Vendor B,2025-07-22 17:48:49.731752,,,
Product_1753224534,Electronics,Vendor E,2025-07-22 17:48:54.737366,,,
Product_1753224539,Electronics,Vendor A,2025-07-22 17:48:59.742609,,,
Product_1753224544,Grocery,Vendor A,2025-07-22 17:49:04.753261,,,
Product_1753224549,Electronics,Vendor C,2025-07-22 17:49:09.762501,,,
Product_1753224554,Clothing,Vendor E,2025-07-22 17:49:14.768622,,,
Product_1753224559,Toys,Vendor C,2025-07-22 17:49:19.777301,,,
Product_1753224564,Electronics,Vendor C,2025-07-22 17:49:24.786799,,,
Product_1753224569,Grocery,Vendor B,2025-07-22 17:49:29.792375,,,
Product_1753224574,Clothing,Vendor D,2025-07-22 17:49:34.798115,,,
Product_1753224579,Electronics,Vendor A,2025-07-22 17:49:39.808905,,,
Product_1753224584,Grocery,Vendor A,2025-07-22 17:49:44.813782,,,
Product_1753224589,Books,Vendor B,2025-07-22 17:49:49.823706,,,
Product_1753224594,Electronics,Vendor B,2025-07-22 17:49:54.832393,,,
Product_1753224599,Electronics,Vendor D,2025-07-22 17:49:59.837598,,,
Product_1753224604,Toys,Vendor A,2025-07-22 17:50:04.846787,,,
Product_1753224609,Clothing,Vendor B,2025-07-22 17:50:09.856029,,,
Product_1753224614,Electronics,Vendor E,2025-07-22 17:50:14.861745,,,
Product_1753224619,Books,Vendor C,2025-07-22 17:50:19.872368,,,
Product_1753224624,Clothing,Vendor D,2025-07-22 17:50:24.882528,,,
Product_1753224629,Grocery,Vendor B,2025-07-22 17:50:29.891249,,,
Product_1753224634,Clothing,Vendor D,2025-07-22 17:50:34.900765,,,
