id,product_name,product_category,product_vendor,product_manufacturing_date,product_expiry_date
983,Product_1753222222,Clothing,Vendor D,2025-07-22 17:10:22.990442+00:00,2026-01-31 17:10:22.990442+00:00
984,Product_1753222228,Clothing,Vendor A,2025-07-22 17:10:28.002536+00:00,2026-02-23 17:10:28.002536+00:00
985,Product_1753222233,Clothing,Vendor A,2025-07-22 17:10:33.015138+00:00,2026-02-26 17:10:33.015138+00:00
986,Product_1753222238,Toys,Vendor B,2025-07-22 17:10:38.021340+00:00,2026-03-20 17:10:38.021340+00:00
987,Product_1753222243,Electronics,Vendor E,2025-07-22 17:10:43.038922+00:00,2025-10-06 17:10:43.038922+00:00
988,Product_1753222248,Toys,Vendor A,2025-07-22 17:10:48.049151+00:00,2025-10-31 17:10:48.049151+00:00
989,Product_1753222253,Electronics,Vendor D,2025-07-22 17:10:53.057195+00:00,2025-10-10 17:10:53.057195+00:00
990,Product_1753222258,Books,Vendor B,2025-07-22 17:10:58.064324+00:00,2026-01-13 17:10:58.064324+00:00
991,Product_1753222263,Clothing,Vendor E,2025-07-22 17:11:03.073323+00:00,2025-12-07 17:11:03.073323+00:00
992,Product_1753222268,Books,Vendor E,2025-07-22 17:11:08.081546+00:00,2026-02-18 17:11:08.081546+00:00
993,Product_1753222273,Electronics,Vendor B,2025-07-22 17:11:13.087178+00:00,2026-05-15 17:11:13.087178+00:00
994,Product_1753222278,Clothing,Vendor B,2025-07-22 17:11:18.095203+00:00,2026-04-23 17:11:18.095203+00:00
995,Product_1753222283,Books,Vendor D,2025-07-22 17:11:23.100910+00:00,2026-04-17 17:11:23.100910+00:00
996,Product_1753222288,Books,Vendor B,2025-07-22 17:11:28.108922+00:00,2026-01-25 17:11:28.108922+00:00
997,Product_1753222293,Toys,Vendor B,2025-07-22 17:11:33.114713+00:00,2025-11-02 17:11:33.114713+00:00
998,Product_1753222298,Electronics,Vendor E,2025-07-22 17:11:38.121537+00:00,2025-11-29 17:11:38.121537+00:00
999,Product_1753222303,Clothing,Vendor E,2025-07-22 17:11:43.128278+00:00,2026-03-21 17:11:43.128278+00:00
1000,Product_1753222308,Toys,Vendor D,2025-07-22 17:11:48.138087+00:00,2025-12-03 17:11:48.138087+00:00
1001,Product_1753222313,Grocery,Vendor C,2025-07-22 17:11:53.146843+00:00,2025-12-05 17:11:53.146843+00:00
1002,Product_1753222318,Clothing,Vendor A,2025-07-22 17:11:58.466600+00:00,2026-03-05 17:11:58.466600+00:00
1003,Product_1753222323,Grocery,Vendor E,2025-07-22 17:12:03.471960+00:00,2026-07-14 17:12:03.471960+00:00
1004,Product_1753222328,Toys,Vendor E,2025-07-22 17:12:08.500230+00:00,2026-03-07 17:12:08.500230+00:00
1005,Product_1753222333,Grocery,Vendor C,2025-07-22 17:12:13.730713+00:00,2026-01-30 17:12:13.730713+00:00
1006,Product_1753222338,Books,Vendor A,2025-07-22 17:12:18.754350+00:00,2026-04-09 17:12:18.754350+00:00
1007,Product_1753222343,Clothing,Vendor A,2025-07-22 17:12:23.779179+00:00,2026-05-28 17:12:23.779179+00:00
1008,Product_1753222348,Toys,Vendor D,2025-07-22 17:12:28.855813+00:00,2026-02-08 17:12:28.855813+00:00
1009,Product_1753222353,Toys,Vendor D,2025-07-22 17:12:33.860950+00:00,2025-09-11 17:12:33.860950+00:00
1010,Product_1753222358,Grocery,Vendor E,2025-07-22 17:12:38.908983+00:00,2025-09-22 17:12:38.908983+00:00
1011,Product_1753222363,Clothing,Vendor A,2025-07-22 17:12:43.918193+00:00,2025-10-21 17:12:43.918193+00:00
1012,Product_1753222368,Grocery,Vendor D,2025-07-22 17:12:48.924047+00:00,2025-12-25 17:12:48.924047+00:00
1013,Product_1753222374,Toys,Vendor D,2025-07-22 17:12:54.017911+00:00,2025-09-20 17:12:54.017911+00:00
1014,Product_1753222379,Books,Vendor E,2025-07-22 17:12:59.026820+00:00,2025-09-10 17:12:59.026820+00:00
1015,Product_1753222384,Toys,Vendor A,2025-07-22 17:13:04.031542+00:00,2026-02-11 17:13:04.031542+00:00
1016,Product_1753222389,Toys,Vendor E,2025-07-22 17:13:09.042746+00:00,2026-04-24 17:13:09.042746+00:00
1017,Product_1753222394,Books,Vendor D,2025-07-22 17:13:14.142774+00:00,2026-05-23 17:13:14.142774+00:00
1018,Product_1753222399,Books,Vendor D,2025-07-22 17:13:19.197749+00:00,2025-12-19 17:13:19.197749+00:00
1019,Product_1753222404,Clothing,Vendor A,2025-07-22 17:13:24.207979+00:00,2026-01-06 17:13:24.207979+00:00
1020,Product_1753222409,Grocery,Vendor E,2025-07-22 17:13:29.216843+00:00,2025-12-30 17:13:29.216843+00:00
1021,Product_1753222414,Clothing,Vendor B,2025-07-22 17:13:34.225503+00:00,2026-04-28 17:13:34.225503+00:00
1022,Product_1753222419,Electronics,Vendor C,2025-07-22 17:13:39.235034+00:00,2026-01-23 17:13:39.235034+00:00
1023,Product_1753222424,Electronics,Vendor C,2025-07-22 17:13:44.244443+00:00,2025-12-10 17:13:44.244443+00:00
1024,Product_1753222429,Toys,Vendor C,2025-07-22 17:13:49.250093+00:00,2025-09-22 17:13:49.250093+00:00
1025,Product_1753222434,Toys,Vendor D,2025-07-22 17:13:54.265684+00:00,2025-10-25 17:13:54.265684+00:00
1026,Product_1753222439,Books,Vendor B,2025-07-22 17:13:59.274782+00:00,2026-06-30 17:13:59.274782+00:00
1027,Product_1753222444,Toys,Vendor C,2025-07-22 17:14:04.284781+00:00,2026-07-12 17:14:04.284781+00:00
1028,Product_1753222449,Grocery,Vendor C,2025-07-22 17:14:09.293744+00:00,2026-04-14 17:14:09.293744+00:00
1029,Product_1753222454,Toys,Vendor B,2025-07-22 17:14:14.303132+00:00,2026-02-21 17:14:14.303132+00:00
1030,Product_1753222459,Books,Vendor B,2025-07-22 17:14:19.308403+00:00,2025-09-01 17:14:19.308403+00:00
1031,Product_1753222464,Books,Vendor A,2025-07-22 17:14:24.319917+00:00,2025-09-19 17:14:24.319917+00:00
1032,Product_1753222469,Toys,Vendor B,2025-07-22 17:14:29.329262+00:00,2026-01-20 17:14:29.329262+00:00
1033,Product_1753222474,Books,Vendor D,2025-07-22 17:14:34.334660+00:00,2026-06-24 17:14:34.334660+00:00
1034,Product_1753222479,Electronics,Vendor D,2025-07-22 17:14:39.339836+00:00,2025-10-14 17:14:39.339836+00:00
1035,Product_1753222484,Grocery,Vendor C,2025-07-22 17:14:44.348876+00:00,2026-02-05 17:14:44.348876+00:00
1036,Product_1753222489,Electronics,Vendor D,2025-07-22 17:14:49.355242+00:00,2025-10-03 17:14:49.355242+00:00
1037,Product_1753222494,Toys,Vendor E,2025-07-22 17:14:54.364608+00:00,2026-07-02 17:14:54.364608+00:00
1038,Product_1753222499,Toys,Vendor B,2025-07-22 17:14:59.374325+00:00,2026-06-14 17:14:59.374325+00:00
1039,Product_1753222504,Clothing,Vendor B,2025-07-22 17:15:04.385482+00:00,2025-12-28 17:15:04.385482+00:00
1040,Product_1753222509,Clothing,Vendor E,2025-07-22 17:15:09.392694+00:00,2025-09-07 17:15:09.392694+00:00
1041,Product_1753222514,Clothing,Vendor A,2025-07-22 17:15:14.401306+00:00,2026-01-23 17:15:14.401306+00:00
1042,Product_1753222519,Electronics,Vendor C,2025-07-22 17:15:19.406473+00:00,2025-09-04 17:15:19.406473+00:00
1043,Product_1753222524,Electronics,Vendor B,2025-07-22 17:15:24.418056+00:00,2026-03-27 17:15:24.418056+00:00
1044,Product_1753222529,Books,Vendor A,2025-07-22 17:15:29.455520+00:00,2026-05-29 17:15:29.455520+00:00
1045,Product_1753222534,Toys,Vendor D,2025-07-22 17:15:34.464452+00:00,2026-03-10 17:15:34.464452+00:00
1046,Product_1753222539,Grocery,Vendor B,2025-07-22 17:15:39.475081+00:00,2026-07-14 17:15:39.475081+00:00
1047,Product_1753222544,Electronics,Vendor D,2025-07-22 17:15:44.485822+00:00,2026-02-22 17:15:44.485822+00:00
1048,Product_1753222549,Grocery,Vendor D,2025-07-22 17:15:49.499731+00:00,2026-05-08 17:15:49.499731+00:00
1049,Product_1753222554,Books,Vendor E,2025-07-22 17:15:54.511399+00:00,2026-03-08 17:15:54.511399+00:00
1050,Product_1753222559,Books,Vendor A,2025-07-22 17:15:59.522298+00:00,2025-10-16 17:15:59.522298+00:00
1051,Product_1753222564,Electronics,Vendor C,2025-07-22 17:16:04.532203+00:00,2026-01-10 17:16:04.532203+00:00
1052,Product_1753222569,Toys,Vendor B,2025-07-22 17:16:09.543263+00:00,2026-03-04 17:16:09.543263+00:00
1053,Product_1753222574,Grocery,Vendor C,2025-07-22 17:16:14.551759+00:00,2026-07-05 17:16:14.551759+00:00
1054,Product_1753222579,Toys,Vendor B,2025-07-22 17:16:19.560936+00:00,2026-06-17 17:16:19.560936+00:00
1055,Product_1753222584,Electronics,Vendor D,2025-07-22 17:16:24.566487+00:00,2026-04-05 17:16:24.566487+00:00
1056,Product_1753222589,Books,Vendor E,2025-07-22 17:16:29.577542+00:00,2025-12-25 17:16:29.577542+00:00
1057,Product_1753222594,Electronics,Vendor E,2025-07-22 17:16:34.588446+00:00,2025-10-11 17:16:34.588446+00:00
1058,Product_1753222599,Grocery,Vendor D,2025-07-22 17:16:39.597189+00:00,2025-11-03 17:16:39.597189+00:00
1059,Product_1753222604,Toys,Vendor A,2025-07-22 17:16:44.605955+00:00,2026-02-01 17:16:44.605955+00:00
1060,Product_1753222609,Toys,Vendor A,2025-07-22 17:16:49.611884+00:00,2026-02-13 17:16:49.611884+00:00
1061,Product_1753222614,Grocery,Vendor C,2025-07-22 17:16:54.616901+00:00,2026-05-30 17:16:54.616901+00:00
1062,Product_1753222619,Electronics,Vendor A,2025-07-22 17:16:59.628483+00:00,2025-10-07 17:16:59.628483+00:00
1063,Product_1753222624,Books,Vendor C,2025-07-22 17:17:04.639397+00:00,2026-07-01 17:17:04.639397+00:00
1064,Product_1753222629,Books,Vendor E,2025-07-22 17:17:09.650621+00:00,2026-03-11 17:17:09.650621+00:00
1065,Product_1753222634,Grocery,Vendor C,2025-07-22 17:17:14.660981+00:00,2025-10-30 17:17:14.660981+00:00
1066,Product_1753222639,Electronics,Vendor B,2025-07-22 17:17:19.669881+00:00,2026-05-22 17:17:19.669881+00:00
1067,Product_1753222644,Electronics,Vendor D,2025-07-22 17:17:24.674423+00:00,2026-04-19 17:17:24.674423+00:00
1068,Product_1753222649,Toys,Vendor D,2025-07-22 17:17:29.685406+00:00,2026-07-01 17:17:29.685406+00:00
1069,Product_1753222654,Clothing,Vendor E,2025-07-22 17:17:34.696845+00:00,2025-10-13 17:17:34.696845+00:00
1070,Product_1753222659,Clothing,Vendor B,2025-07-22 17:17:39.708371+00:00,2025-11-26 17:17:39.708371+00:00
1071,Product_1753222664,Clothing,Vendor A,2025-07-22 17:17:44.719913+00:00,2026-06-23 17:17:44.719913+00:00
1072,Product_1753222669,Books,Vendor B,2025-07-22 17:17:49.731100+00:00,2026-07-06 17:17:49.731100+00:00
1073,Product_1753222674,Grocery,Vendor C,2025-07-22 17:17:54.740356+00:00,2026-03-24 17:17:54.740356+00:00
1074,Product_1753222679,Electronics,Vendor D,2025-07-22 17:17:59.750854+00:00,2026-02-19 17:17:59.750854+00:00
1075,Product_1753222684,Grocery,Vendor D,2025-07-22 17:18:04.761322+00:00,2025-11-17 17:18:04.761322+00:00
1076,Product_1753222689,Grocery,Vendor A,2025-07-22 17:18:09.770506+00:00,2025-09-24 17:18:09.770506+00:00
1077,Product_1753222694,Grocery,Vendor E,2025-07-22 17:18:14.781822+00:00,2026-01-23 17:18:14.781822+00:00
1078,Product_1753222699,Grocery,Vendor C,2025-07-22 17:18:19.790930+00:00,2026-02-02 17:18:19.790930+00:00
1079,Product_1753222704,Books,Vendor B,2025-07-22 17:18:24.798281+00:00,2026-06-13 17:18:24.798281+00:00
1080,Product_1753222709,Toys,Vendor C,2025-07-22 17:18:29.803848+00:00,2026-02-03 17:18:29.803848+00:00
1081,Product_1753222714,Electronics,Vendor A,2025-07-22 17:18:34.814975+00:00,2026-05-14 17:18:34.814975+00:00
1082,Product_1753222719,Electronics,Vendor B,2025-07-22 17:18:39.825111+00:00,2026-04-03 17:18:39.825111+00:00
1083,Product_1753222724,Clothing,Vendor E,2025-07-22 17:18:44.837248+00:00,2025-11-11 17:18:44.837248+00:00
1084,Product_1753222729,Toys,Vendor B,2025-07-22 17:18:49.847742+00:00,2025-11-14 17:18:49.847742+00:00
1085,Product_1753222734,Toys,Vendor B,2025-07-22 17:18:54.853725+00:00,2026-05-14 17:18:54.853725+00:00
1086,Product_1753222739,Books,Vendor A,2025-07-22 17:18:59.870277+00:00,2025-12-19 17:18:59.870277+00:00
1087,Product_1753222744,Electronics,Vendor D,2025-07-22 17:19:04.884075+00:00,2025-08-30 17:19:04.884075+00:00
1088,Product_1753222749,Grocery,Vendor B,2025-07-22 17:19:09.893587+00:00,2025-11-18 17:19:09.893587+00:00
1089,Product_1753222754,Grocery,Vendor C,2025-07-22 17:19:14.904774+00:00,2026-04-14 17:19:14.904774+00:00
1090,Product_1753222759,Books,Vendor B,2025-07-22 17:19:19.916181+00:00,2025-08-23 17:19:19.916181+00:00
1091,Product_1753222764,Books,Vendor C,2025-07-22 17:19:24.926048+00:00,2026-01-23 17:19:24.926048+00:00
1092,Product_1753222769,Toys,Vendor C,2025-07-22 17:19:29.937059+00:00,2025-09-01 17:19:29.937059+00:00
1093,Product_1753222774,Books,Vendor C,2025-07-22 17:19:34.948454+00:00,2026-02-01 17:19:34.948454+00:00
1094,Product_1753222779,Books,Vendor B,2025-07-22 17:19:39.953151+00:00,2026-02-22 17:19:39.953151+00:00
1095,Product_1753222784,Electronics,Vendor A,2025-07-22 17:19:44.964480+00:00,2026-02-23 17:19:44.964480+00:00
1096,Product_1753222789,Books,Vendor C,2025-07-22 17:19:49.974706+00:00,2025-09-19 17:19:49.974706+00:00
1097,Product_1753222794,Clothing,Vendor D,2025-07-22 17:19:54.984996+00:00,2025-09-09 17:19:54.984996+00:00
1098,Product_1753222799,Toys,Vendor D,2025-07-22 17:19:59.994412+00:00,2026-01-12 17:19:59.994412+00:00
1099,Product_1753222805,Grocery,Vendor B,2025-07-22 17:20:05.000096+00:00,2025-11-30 17:20:05.000096+00:00
1100,Product_1753222810,Toys,Vendor D,2025-07-22 17:20:10.014213+00:00,2025-12-27 17:20:10.014213+00:00
1101,Product_1753222815,Toys,Vendor E,2025-07-22 17:20:15.023482+00:00,2026-04-19 17:20:15.023482+00:00
1102,Product_1753222820,Toys,Vendor A,2025-07-22 17:20:20.032226+00:00,2025-12-05 17:20:20.032226+00:00
1103,Product_1753222825,Toys,Vendor A,2025-07-22 17:20:25.042880+00:00,2026-04-24 17:20:25.042880+00:00
1104,Product_1753222830,Toys,Vendor C,2025-07-22 17:20:30.064576+00:00,2025-09-09 17:20:30.064576+00:00
1105,Product_1753222835,Toys,Vendor E,2025-07-22 17:20:35.074728+00:00,2025-12-21 17:20:35.074728+00:00
1106,Product_1753222840,Books,Vendor D,2025-07-22 17:20:40.086676+00:00,2025-09-26 17:20:40.086676+00:00
1107,Product_1753222845,Toys,Vendor A,2025-07-22 17:20:45.316571+00:00,2025-12-30 17:20:45.316571+00:00
1108,Product_1753222850,Toys,Vendor B,2025-07-22 17:20:50.324394+00:00,2026-05-07 17:20:50.324394+00:00
1109,Product_1753222855,Clothing,Vendor B,2025-07-22 17:20:55.329299+00:00,2026-02-19 17:20:55.329299+00:00
1110,Product_1753222860,Grocery,Vendor C,2025-07-22 17:21:00.340554+00:00,2026-02-07 17:21:00.340554+00:00
1111,Product_1753222865,Toys,Vendor D,2025-07-22 17:21:05.346272+00:00,2026-03-14 17:21:05.346272+00:00
1112,Product_1753222870,Toys,Vendor C,2025-07-22 17:21:10.354440+00:00,2026-04-24 17:21:10.354440+00:00
1113,Product_1753222875,Toys,Vendor D,2025-07-22 17:21:15.362074+00:00,2026-01-15 17:21:15.362074+00:00
1114,Product_1753222880,Clothing,Vendor D,2025-07-22 17:21:20.369502+00:00,2025-10-05 17:21:20.369502+00:00
1115,Product_1753222885,Electronics,Vendor C,2025-07-22 17:21:25.376452+00:00,2026-04-05 17:21:25.376452+00:00
1116,Product_1753222890,Clothing,Vendor B,2025-07-22 17:21:30.386132+00:00,2026-06-29 17:21:30.386132+00:00
1117,Product_1753222895,Toys,Vendor E,2025-07-22 17:21:35.394991+00:00,2026-06-14 17:21:35.394991+00:00
1118,Product_1753222900,Electronics,Vendor A,2025-07-22 17:21:40.404348+00:00,2026-05-22 17:21:40.404348+00:00
1119,Product_1753222905,Electronics,Vendor C,2025-07-22 17:21:45.409886+00:00,2026-02-22 17:21:45.409886+00:00
1120,Product_1753222910,Clothing,Vendor E,2025-07-22 17:21:50.416733+00:00,2026-05-27 17:21:50.416733+00:00
1121,Product_1753222915,Electronics,Vendor E,2025-07-22 17:21:55.421528+00:00,2025-08-26 17:21:55.421528+00:00
1122,Product_1753222920,Books,Vendor B,2025-07-22 17:22:00.431100+00:00,2026-06-25 17:22:00.431100+00:00
1123,Product_1753222925,Toys,Vendor B,2025-07-22 17:22:05.440532+00:00,2025-09-08 17:22:05.440532+00:00
1124,Product_1753222930,Books,Vendor E,2025-07-22 17:22:10.446293+00:00,2026-02-07 17:22:10.446293+00:00
1125,Product_1753222935,Books,Vendor B,2025-07-22 17:22:15.453018+00:00,2025-12-11 17:22:15.453018+00:00
1126,Product_1753222940,Electronics,Vendor B,2025-07-22 17:22:20.458813+00:00,2025-12-15 17:22:20.458813+00:00
1127,Product_1753222945,Books,Vendor D,2025-07-22 17:22:25.464932+00:00,2025-11-13 17:22:25.464932+00:00
1128,Product_1753222950,Grocery,Vendor D,2025-07-22 17:22:30.475370+00:00,2026-01-24 17:22:30.475370+00:00
1129,Product_1753222955,Grocery,Vendor E,2025-07-22 17:22:35.480597+00:00,2025-12-06 17:22:35.480597+00:00
1130,Product_1753222960,Books,Vendor D,2025-07-22 17:22:40.491897+00:00,2025-10-20 17:22:40.491897+00:00
1131,Product_1753222965,Grocery,Vendor E,2025-07-22 17:22:45.501631+00:00,2026-04-17 17:22:45.501631+00:00
1132,Product_1753222970,Electronics,Vendor E,2025-07-22 17:22:50.507289+00:00,2026-07-03 17:22:50.507289+00:00
1133,Product_1753222975,Clothing,Vendor E,2025-07-22 17:22:55.512997+00:00,2025-08-28 17:22:55.512997+00:00
1134,Product_1753222980,Books,Vendor D,2025-07-22 17:23:00.517499+00:00,2026-03-18 17:23:00.517499+00:00
1135,Product_1753222985,Grocery,Vendor C,2025-07-22 17:23:05.527915+00:00,2026-06-01 17:23:05.527915+00:00
1136,Product_1753222990,Clothing,Vendor B,2025-07-22 17:23:10.533550+00:00,2026-07-05 17:23:10.533550+00:00
1137,Product_1753222995,Toys,Vendor C,2025-07-22 17:23:15.543606+00:00,2026-06-15 17:23:15.543606+00:00
1138,Product_1753223000,Electronics,Vendor E,2025-07-22 17:23:20.549560+00:00,2026-07-04 17:23:20.549560+00:00
1139,Product_1753223005,Books,Vendor C,2025-07-22 17:23:25.555433+00:00,2025-09-09 17:23:25.555433+00:00
1140,Product_1753223010,Toys,Vendor C,2025-07-22 17:23:30.565543+00:00,2026-07-02 17:23:30.565543+00:00
1141,Product_1753223015,Toys,Vendor C,2025-07-22 17:23:35.574200+00:00,2025-10-23 17:23:35.574200+00:00
1142,Product_1753223020,Electronics,Vendor A,2025-07-22 17:23:40.584574+00:00,2026-03-29 17:23:40.584574+00:00
1143,Product_1753223025,Clothing,Vendor B,2025-07-22 17:23:45.594146+00:00,2025-10-22 17:23:45.594146+00:00
1144,Product_1753223030,Clothing,Vendor C,2025-07-22 17:23:50.599547+00:00,2025-12-02 17:23:50.599547+00:00
1145,Product_1753223035,Clothing,Vendor B,2025-07-22 17:23:55.605472+00:00,2025-11-17 17:23:55.605472+00:00
1146,Product_1753223040,Electronics,Vendor C,2025-07-22 17:24:00.615451+00:00,2026-06-17 17:24:00.615451+00:00
1147,Product_1753223045,Electronics,Vendor E,2025-07-22 17:24:05.620072+00:00,2025-10-06 17:24:05.620072+00:00
1148,Product_1753223050,Grocery,Vendor D,2025-07-22 17:24:10.625538+00:00,2025-11-18 17:24:10.625538+00:00
1149,Product_1753223055,Grocery,Vendor A,2025-07-22 17:24:15.630340+00:00,2025-08-21 17:24:15.630340+00:00
1150,Product_1753223060,Clothing,Vendor D,2025-07-22 17:24:20.635871+00:00,2026-05-21 17:24:20.635871+00:00
1151,Product_1753223065,Clothing,Vendor C,2025-07-22 17:24:25.641303+00:00,2026-07-18 17:24:25.641303+00:00
1152,Product_1753223070,Grocery,Vendor B,2025-07-22 17:24:30.646434+00:00,2026-03-07 17:24:30.646434+00:00
1153,Product_1753223075,Books,Vendor A,2025-07-22 17:24:35.657696+00:00,2026-01-27 17:24:35.657696+00:00
1154,Product_1753223080,Electronics,Vendor E,2025-07-22 17:24:40.662726+00:00,2026-01-16 17:24:40.662726+00:00
1155,Product_1753223085,Clothing,Vendor C,2025-07-22 17:24:45.673528+00:00,2025-11-11 17:24:45.673528+00:00
1156,Product_1753223090,Books,Vendor B,2025-07-22 17:24:50.679233+00:00,2026-01-15 17:24:50.679233+00:00
1157,Product_1753223095,Electronics,Vendor B,2025-07-22 17:24:55.684423+00:00,2026-04-17 17:24:55.684423+00:00
1158,Product_1753223100,Books,Vendor B,2025-07-22 17:25:00.692130+00:00,2026-07-07 17:25:00.692130+00:00
1159,Product_1753223105,Clothing,Vendor B,2025-07-22 17:25:05.698738+00:00,2025-10-06 17:25:05.698738+00:00
1160,Product_1753223110,Toys,Vendor B,2025-07-22 17:25:10.704026+00:00,2025-12-05 17:25:10.704026+00:00
1161,Product_1753223115,Books,Vendor B,2025-07-22 17:25:15.709045+00:00,2026-07-05 17:25:15.709045+00:00
1162,Product_1753223120,Electronics,Vendor E,2025-07-22 17:25:20.714979+00:00,2026-04-17 17:25:20.714979+00:00
1163,Product_1753223125,Grocery,Vendor B,2025-07-22 17:25:25.719850+00:00,2025-09-15 17:25:25.719850+00:00
1164,Product_1753223130,Grocery,Vendor C,2025-07-22 17:25:30.727232+00:00,2026-06-05 17:25:30.727232+00:00
1165,Product_1753223135,Grocery,Vendor E,2025-07-22 17:25:35.747848+00:00,2026-06-05 17:25:35.747848+00:00
1166,Product_1753223140,Clothing,Vendor E,2025-07-22 17:25:40.797051+00:00,2026-01-10 17:25:40.797051+00:00
1167,Product_1753223145,Grocery,Vendor E,2025-07-22 17:25:45.803191+00:00,2026-01-16 17:25:45.803191+00:00
1168,Product_1753223150,Grocery,Vendor A,2025-07-22 17:25:50.808492+00:00,2026-01-13 17:25:50.808492+00:00
1169,Product_1753223155,Grocery,Vendor A,2025-07-22 17:25:55.813025+00:00,2026-06-10 17:25:55.813025+00:00
1170,Product_1753223160,Grocery,Vendor D,2025-07-22 17:26:00.824638+00:00,2026-05-22 17:26:00.824638+00:00
1171,Product_1753223165,Toys,Vendor E,2025-07-22 17:26:05.830832+00:00,2026-05-01 17:26:05.830832+00:00
1172,Product_1753223170,Grocery,Vendor E,2025-07-22 17:26:10.835981+00:00,2026-03-08 17:26:10.835981+00:00
1173,Product_1753223175,Clothing,Vendor C,2025-07-22 17:26:15.843358+00:00,2026-02-11 17:26:15.843358+00:00
1174,Product_1753223180,Toys,Vendor E,2025-07-22 17:26:20.849120+00:00,2025-12-23 17:26:20.849120+00:00
1175,Product_1753223185,Grocery,Vendor D,2025-07-22 17:26:25.853770+00:00,2026-04-29 17:26:25.853770+00:00
